visit_time_id,device_type,source_page_id,dest_page_id,visitor_count,time_dimension,source_page_name,dest_page_name,source_total,source_ratio
16,pc,5.00,6.00,53,2025-01-16,新品页,商品详情页,493,10.75
16,pc,5.00,7.00,54,2025-01-16,新品页,订阅页,493,10.95
16,pc,5.00,8.00,68,2025-01-16,新品页,直播页,493,13.79
16,pc,5.00,9.00,56,2025-01-16,新品页,购物车,493,11.36
16,pc,5.00,10.00,52,2025-01-16,新品页,结算页,493,10.55
16,pc,6.00,1.00,61,2025-01-16,商品详情页,首页,549,11.11
16,pc,6.00,2.00,57,2025-01-16,商品详情页,活动页,549,10.38
16,pc,6.00,3.00,60,2025-01-16,商品详情页,分类页,549,10.93
16,pc,6.00,4.00,65,2025-01-16,商品详情页,宝贝页,549,11.84
16,pc,6.00,5.00,57,2025-01-16,商品详情页,新品页,549,10.38
16,pc,6.00,7.00,61,2025-01-16,商品详情页,订阅页,549,11.11
16,pc,6.00,8.00,54,2025-01-16,商品详情页,直播页,549,9.84
16,pc,6.00,9.00,60,2025-01-16,商品详情页,购物车,549,10.93
16,pc,6.00,10.00,74,2025-01-16,商品详情页,结算页,549,13.48
16,pc,7.00,1.00,52,2025-01-16,订阅页,首页,507,10.26
16,pc,7.00,2.00,59,2025-01-16,订阅页,活动页,507,11.64
16,pc,7.00,3.00,51,2025-01-16,订阅页,分类页,507,10.06
16,pc,7.00,4.00,52,2025-01-16,订阅页,宝贝页,507,10.26
16,pc,7.00,5.00,58,2025-01-16,订阅页,新品页,507,11.44
16,pc,7.00,6.00,60,2025-01-16,订阅页,商品详情页,507,11.83
16,pc,7.00,8.00,60,2025-01-16,订阅页,直播页,507,11.83
16,pc,7.00,9.00,48,2025-01-16,订阅页,购物车,507,9.47
16,pc,7.00,10.00,67,2025-01-16,订阅页,结算页,507,13.21
16,pc,8.00,1.00,53,2025-01-16,直播页,首页,506,10.47
16,pc,8.00,2.00,53,2025-01-16,直播页,活动页,506,10.47
16,pc,8.00,3.00,61,2025-01-16,直播页,分类页,506,12.06
16,pc,8.00,4.00,65,2025-01-16,直播页,宝贝页,506,12.85
16,pc,8.00,5.00,45,2025-01-16,直播页,新品页,506,8.89
16,pc,8.00,6.00,55,2025-01-16,直播页,商品详情页,506,10.87
16,pc,8.00,7.00,51,2025-01-16,直播页,订阅页,506,10.08
16,pc,8.00,9.00,55,2025-01-16,直播页,购物车,506,10.87
16,pc,8.00,10.00,68,2025-01-16,直播页,结算页,506,13.44
16,pc,9.00,1.00,65,2025-01-16,购物车,首页,545,11.93
16,pc,9.00,2.00,69,2025-01-16,购物车,活动页,545,12.66
16,pc,9.00,3.00,62,2025-01-16,购物车,分类页,545,11.38
16,pc,9.00,4.00,65,2025-01-16,购物车,宝贝页,545,11.93
16,pc,9.00,5.00,58,2025-01-16,购物车,新品页,545,10.64
16,pc,9.00,6.00,71,2025-01-16,购物车,商品详情页,545,13.03
16,pc,9.00,7.00,51,2025-01-16,购物车,订阅页,545,9.36
16,pc,9.00,8.00,56,2025-01-16,购物车,直播页,545,10.28
16,pc,9.00,10.00,48,2025-01-16,购物车,结算页,545,8.81
16,pc,10.00,1.00,60,2025-01-16,结算页,首页,566,10.60
16,pc,10.00,2.00,73,2025-01-16,结算页,活动页,566,12.90
16,pc,10.00,3.00,69,2025-01-16,结算页,分类页,566,12.19
16,pc,10.00,4.00,64,2025-01-16,结算页,宝贝页,566,11.31
16,pc,10.00,5.00,55,2025-01-16,结算页,新品页,566,9.72
16,pc,10.00,6.00,57,2025-01-16,结算页,商品详情页,566,10.07
16,pc,10.00,7.00,61,2025-01-16,结算页,订阅页,566,10.78
16,pc,10.00,8.00,70,2025-01-16,结算页,直播页,566,12.37
16,pc,10.00,9.00,57,2025-01-16,结算页,购物车,566,10.07
16,wireless,1.00,2.00,146,2025-01-16,首页,活动页,1146,12.74
16,wireless,1.00,3.00,106,2025-01-16,首页,分类页,1146,9.25
16,wireless,1.00,4.00,126,2025-01-16,首页,宝贝页,1146,10.99
16,wireless,1.00,5.00,140,2025-01-16,首页,新品页,1146,12.22
16,wireless,1.00,6.00,118,2025-01-16,首页,商品详情页,1146,10.30
16,wireless,1.00,7.00,134,2025-01-16,首页,订阅页,1146,11.69
16,wireless,1.00,8.00,138,2025-01-16,首页,直播页,1146,12.04
16,wireless,1.00,9.00,132,2025-01-16,首页,购物车,1146,11.52
16,wireless,1.00,10.00,106,2025-01-16,首页,结算页,1146,9.25
16,wireless,2.00,1.00,140,2025-01-16,活动页,首页,1173,11.94
16,wireless,2.00,3.00,118,2025-01-16,活动页,分类页,1173,10.06
16,wireless,2.00,4.00,130,2025-01-16,活动页,宝贝页,1173,11.08
16,wireless,2.00,5.00,125,2025-01-16,活动页,新品页,1173,10.66
16,wireless,2.00,6.00,138,2025-01-16,活动页,商品详情页,1173,11.76
16,wireless,2.00,7.00,129,2025-01-16,活动页,订阅页,1173,11.00
16,wireless,2.00,8.00,139,2025-01-16,活动页,直播页,1173,11.85
16,wireless,2.00,9.00,122,2025-01-16,活动页,购物车,1173,10.40
16,wireless,2.00,10.00,132,2025-01-16,活动页,结算页,1173,11.25
16,wireless,3.00,1.00,129,2025-01-16,分类页,首页,1262,10.22
16,wireless,3.00,2.00,151,2025-01-16,分类页,活动页,1262,11.97
16,wireless,3.00,4.00,141,2025-01-16,分类页,宝贝页,1262,11.17
16,wireless,3.00,5.00,155,2025-01-16,分类页,新品页,1262,12.28
16,wireless,3.00,6.00,137,2025-01-16,分类页,商品详情页,1262,10.86
16,wireless,3.00,7.00,132,2025-01-16,分类页,订阅页,1262,10.46
16,wireless,3.00,8.00,148,2025-01-16,分类页,直播页,1262,11.73
16,wireless,3.00,9.00,135,2025-01-16,分类页,购物车,1262,10.70
16,wireless,3.00,10.00,134,2025-01-16,分类页,结算页,1262,10.62
16,wireless,4.00,1.00,131,2025-01-16,宝贝页,首页,1154,11.35
16,wireless,4.00,2.00,136,2025-01-16,宝贝页,活动页,1154,11.79
16,wireless,4.00,3.00,131,2025-01-16,宝贝页,分类页,1154,11.35
16,wireless,4.00,5.00,120,2025-01-16,宝贝页,新品页,1154,10.40
16,wireless,4.00,6.00,138,2025-01-16,宝贝页,商品详情页,1154,11.96
16,wireless,4.00,7.00,122,2025-01-16,宝贝页,订阅页,1154,10.57
16,wireless,4.00,8.00,128,2025-01-16,宝贝页,直播页,1154,11.09
16,wireless,4.00,9.00,149,2025-01-16,宝贝页,购物车,1154,12.91
16,wireless,4.00,10.00,99,2025-01-16,宝贝页,结算页,1154,8.58
16,wireless,5.00,1.00,140,2025-01-16,新品页,首页,1182,11.84
16,wireless,5.00,2.00,143,2025-01-16,新品页,活动页,1182,12.10
16,wireless,5.00,3.00,129,2025-01-16,新品页,分类页,1182,10.91
16,wireless,5.00,4.00,144,2025-01-16,新品页,宝贝页,1182,12.18
16,wireless,5.00,6.00,109,2025-01-16,新品页,商品详情页,1182,9.22
16,wireless,5.00,7.00,139,2025-01-16,新品页,订阅页,1182,11.76
16,wireless,5.00,8.00,114,2025-01-16,新品页,直播页,1182,9.64
16,wireless,5.00,9.00,122,2025-01-16,新品页,购物车,1182,10.32
16,wireless,5.00,10.00,142,2025-01-16,新品页,结算页,1182,12.01
16,wireless,6.00,1.00,133,2025-01-16,商品详情页,首页,1144,11.63
16,wireless,6.00,2.00,132,2025-01-16,商品详情页,活动页,1144,11.54
16,wireless,6.00,3.00,117,2025-01-16,商品详情页,分类页,1144,10.23
16,wireless,6.00,4.00,125,2025-01-16,商品详情页,宝贝页,1144,10.93
16,wireless,6.00,5.00,134,2025-01-16,商品详情页,新品页,1144,11.71
16,wireless,6.00,7.00,116,2025-01-16,商品详情页,订阅页,1144,10.14
16,wireless,6.00,8.00,129,2025-01-16,商品详情页,直播页,1144,11.28
16,wireless,6.00,9.00,117,2025-01-16,商品详情页,购物车,1144,10.23
16,wireless,6.00,10.00,141,2025-01-16,商品详情页,结算页,1144,12.33
16,wireless,7.00,1.00,134,2025-01-16,订阅页,首页,1203,11.14
16,wireless,7.00,2.00,123,2025-01-16,订阅页,活动页,1203,10.22
16,wireless,7.00,3.00,135,2025-01-16,订阅页,分类页,1203,11.22
16,wireless,7.00,4.00,135,2025-01-16,订阅页,宝贝页,1203,11.22
16,wireless,7.00,5.00,149,2025-01-16,订阅页,新品页,1203,12.39
16,wireless,7.00,6.00,133,2025-01-16,订阅页,商品详情页,1203,11.06
16,wireless,7.00,8.00,133,2025-01-16,订阅页,直播页,1203,11.06
16,wireless,7.00,9.00,125,2025-01-16,订阅页,购物车,1203,10.39
16,wireless,7.00,10.00,136,2025-01-16,订阅页,结算页,1203,11.31
16,wireless,8.00,1.00,131,2025-01-16,直播页,首页,1205,10.87
16,wireless,8.00,2.00,138,2025-01-16,直播页,活动页,1205,11.45
16,wireless,8.00,3.00,139,2025-01-16,直播页,分类页,1205,11.54
16,wireless,8.00,4.00,127,2025-01-16,直播页,宝贝页,1205,10.54
16,wireless,8.00,5.00,130,2025-01-16,直播页,新品页,1205,10.79
16,wireless,8.00,6.00,144,2025-01-16,直播页,商品详情页,1205,11.95
16,wireless,8.00,7.00,130,2025-01-16,直播页,订阅页,1205,10.79
16,wireless,8.00,9.00,145,2025-01-16,直播页,购物车,1205,12.03
16,wireless,8.00,10.00,121,2025-01-16,直播页,结算页,1205,10.04
16,wireless,9.00,1.00,103,2025-01-16,购物车,首页,1180,8.73
16,wireless,9.00,2.00,142,2025-01-16,购物车,活动页,1180,12.03
16,wireless,9.00,3.00,130,2025-01-16,购物车,分类页,1180,11.02
16,wireless,9.00,4.00,136,2025-01-16,购物车,宝贝页,1180,11.53
16,wireless,9.00,5.00,139,2025-01-16,购物车,新品页,1180,11.78
16,wireless,9.00,6.00,135,2025-01-16,购物车,商品详情页,1180,11.44
16,wireless,9.00,7.00,140,2025-01-16,购物车,订阅页,1180,11.86
16,wireless,9.00,8.00,116,2025-01-16,购物车,直播页,1180,9.83
16,wireless,9.00,10.00,139,2025-01-16,购物车,结算页,1180,11.78
16,wireless,10.00,1.00,139,2025-01-16,结算页,首页,1206,11.53
16,wireless,10.00,2.00,125,2025-01-16,结算页,活动页,1206,10.36
16,wireless,10.00,3.00,139,2025-01-16,结算页,分类页,1206,11.53
16,wireless,10.00,4.00,165,2025-01-16,结算页,宝贝页,1206,13.68
16,wireless,10.00,5.00,116,2025-01-16,结算页,新品页,1206,9.62
16,wireless,10.00,6.00,120,2025-01-16,结算页,商品详情页,1206,9.95
16,wireless,10.00,7.00,133,2025-01-16,结算页,订阅页,1206,11.03
16,wireless,10.00,8.00,139,2025-01-16,结算页,直播页,1206,11.53
16,wireless,10.00,9.00,130,2025-01-16,结算页,购物车,1206,10.78
17,pc,1.00,2.00,47,2025-01-17,首页,活动页,469,10.02
17,pc,1.00,3.00,52,2025-01-17,首页,分类页,469,11.09
17,pc,1.00,4.00,60,2025-01-17,首页,宝贝页,469,12.79
17,pc,1.00,5.00,50,2025-01-17,首页,新品页,469,10.66
17,pc,1.00,6.00,46,2025-01-17,首页,商品详情页,469,9.81
17,pc,1.00,7.00,59,2025-01-17,首页,订阅页,469,12.58
17,pc,1.00,8.00,63,2025-01-17,首页,直播页,469,13.43
17,pc,1.00,9.00,47,2025-01-17,首页,购物车,469,10.02
17,pc,1.00,10.00,45,2025-01-17,首页,结算页,469,9.59
17,pc,2.00,1.00,51,2025-01-17,活动页,首页,471,10.83
17,pc,2.00,3.00,57,2025-01-17,活动页,分类页,471,12.10
17,pc,2.00,4.00,50,2025-01-17,活动页,宝贝页,471,10.62
17,pc,2.00,5.00,63,2025-01-17,活动页,新品页,471,13.38
17,pc,2.00,6.00,56,2025-01-17,活动页,商品详情页,471,11.89
17,pc,2.00,7.00,48,2025-01-17,活动页,订阅页,471,10.19
17,pc,2.00,8.00,53,2025-01-17,活动页,直播页,471,11.25
17,pc,2.00,9.00,45,2025-01-17,活动页,购物车,471,9.55
17,pc,2.00,10.00,48,2025-01-17,活动页,结算页,471,10.19
17,pc,3.00,1.00,59,2025-01-17,分类页,首页,465,12.69
17,pc,3.00,2.00,60,2025-01-17,分类页,活动页,465,12.90
17,pc,3.00,4.00,46,2025-01-17,分类页,宝贝页,465,9.89
17,pc,3.00,5.00,53,2025-01-17,分类页,新品页,465,11.40
17,pc,3.00,6.00,40,2025-01-17,分类页,商品详情页,465,8.60
17,pc,3.00,7.00,58,2025-01-17,分类页,订阅页,465,12.47
17,pc,3.00,8.00,53,2025-01-17,分类页,直播页,465,11.40
17,pc,3.00,9.00,56,2025-01-17,分类页,购物车,465,12.04
17,pc,3.00,10.00,40,2025-01-17,分类页,结算页,465,8.60
17,pc,4.00,1.00,53,2025-01-17,宝贝页,首页,524,10.11
17,pc,4.00,2.00,57,2025-01-17,宝贝页,活动页,524,10.88
17,pc,4.00,3.00,47,2025-01-17,宝贝页,分类页,524,8.97
17,pc,4.00,5.00,77,2025-01-17,宝贝页,新品页,524,14.69
17,pc,4.00,6.00,54,2025-01-17,宝贝页,商品详情页,524,10.31
17,pc,4.00,7.00,55,2025-01-17,宝贝页,订阅页,524,10.50
17,pc,4.00,8.00,69,2025-01-17,宝贝页,直播页,524,13.17
17,pc,4.00,9.00,60,2025-01-17,宝贝页,购物车,524,11.45
17,pc,4.00,10.00,52,2025-01-17,宝贝页,结算页,524,9.92
17,pc,5.00,1.00,44,2025-01-17,新品页,首页,481,9.15
17,pc,5.00,2.00,60,2025-01-17,新品页,活动页,481,12.47
17,pc,5.00,3.00,49,2025-01-17,新品页,分类页,481,10.19
17,pc,5.00,4.00,50,2025-01-17,新品页,宝贝页,481,10.40
17,pc,5.00,6.00,54,2025-01-17,新品页,商品详情页,481,11.23
17,pc,5.00,7.00,57,2025-01-17,新品页,订阅页,481,11.85
17,pc,5.00,8.00,51,2025-01-17,新品页,直播页,481,10.60
17,pc,5.00,9.00,53,2025-01-17,新品页,购物车,481,11.02
17,pc,5.00,10.00,63,2025-01-17,新品页,结算页,481,13.10
17,pc,6.00,1.00,57,2025-01-17,商品详情页,首页,509,11.20
17,pc,6.00,2.00,60,2025-01-17,商品详情页,活动页,509,11.79
17,pc,6.00,3.00,50,2025-01-17,商品详情页,分类页,509,9.82
17,pc,6.00,4.00,56,2025-01-17,商品详情页,宝贝页,509,11.00
17,pc,6.00,5.00,57,2025-01-17,商品详情页,新品页,509,11.20
17,pc,6.00,7.00,50,2025-01-17,商品详情页,订阅页,509,9.82
17,pc,6.00,8.00,60,2025-01-17,商品详情页,直播页,509,11.79
17,pc,6.00,9.00,57,2025-01-17,商品详情页,购物车,509,11.20
17,pc,6.00,10.00,62,2025-01-17,商品详情页,结算页,509,12.18
17,pc,7.00,1.00,63,2025-01-17,订阅页,首页,484,13.02
17,pc,7.00,2.00,49,2025-01-17,订阅页,活动页,484,10.12
17,pc,7.00,3.00,60,2025-01-17,订阅页,分类页,484,12.40
17,pc,7.00,4.00,55,2025-01-17,订阅页,宝贝页,484,11.36
17,pc,7.00,5.00,41,2025-01-17,订阅页,新品页,484,8.47
17,pc,7.00,6.00,51,2025-01-17,订阅页,商品详情页,484,10.54
17,pc,7.00,8.00,55,2025-01-17,订阅页,直播页,484,11.36
17,pc,7.00,9.00,50,2025-01-17,订阅页,购物车,484,10.33
17,pc,7.00,10.00,60,2025-01-17,订阅页,结算页,484,12.40
17,pc,8.00,1.00,65,2025-01-17,直播页,首页,464,14.01
17,pc,8.00,2.00,52,2025-01-17,直播页,活动页,464,11.21
17,pc,8.00,3.00,51,2025-01-17,直播页,分类页,464,10.99
17,pc,8.00,4.00,43,2025-01-17,直播页,宝贝页,464,9.27
17,pc,8.00,5.00,45,2025-01-17,直播页,新品页,464,9.70
17,pc,8.00,6.00,41,2025-01-17,直播页,商品详情页,464,8.84
17,pc,8.00,7.00,58,2025-01-17,直播页,订阅页,464,12.50
17,pc,8.00,9.00,52,2025-01-17,直播页,购物车,464,11.21
17,pc,8.00,10.00,57,2025-01-17,直播页,结算页,464,12.28
17,pc,9.00,1.00,60,2025-01-17,购物车,首页,481,12.47
17,pc,9.00,2.00,56,2025-01-17,购物车,活动页,481,11.64
17,pc,9.00,3.00,55,2025-01-17,购物车,分类页,481,11.43
17,pc,9.00,4.00,56,2025-01-17,购物车,宝贝页,481,11.64
17,pc,9.00,5.00,58,2025-01-17,购物车,新品页,481,12.06
17,pc,9.00,6.00,38,2025-01-17,购物车,商品详情页,481,7.90
17,pc,9.00,7.00,61,2025-01-17,购物车,订阅页,481,12.68
17,pc,9.00,8.00,50,2025-01-17,购物车,直播页,481,10.40
17,pc,9.00,10.00,47,2025-01-17,购物车,结算页,481,9.77
17,pc,10.00,1.00,50,2025-01-17,结算页,首页,491,10.18
17,pc,10.00,2.00,49,2025-01-17,结算页,活动页,491,9.98
17,pc,10.00,3.00,65,2025-01-17,结算页,分类页,491,13.24
17,pc,10.00,4.00,61,2025-01-17,结算页,宝贝页,491,12.42
17,pc,10.00,5.00,52,2025-01-17,结算页,新品页,491,10.59
17,pc,10.00,6.00,36,2025-01-17,结算页,商品详情页,491,7.33
17,pc,10.00,7.00,51,2025-01-17,结算页,订阅页,491,10.39
17,pc,10.00,8.00,62,2025-01-17,结算页,直播页,491,12.63
17,pc,10.00,9.00,65,2025-01-17,结算页,购物车,491,13.24
17,wireless,1.00,2.00,108,2025-01-17,首页,活动页,1106,9.76
17,wireless,1.00,3.00,124,2025-01-17,首页,分类页,1106,11.21
17,wireless,1.00,4.00,130,2025-01-17,首页,宝贝页,1106,11.75
17,wireless,1.00,5.00,113,2025-01-17,首页,新品页,1106,10.22
17,wireless,1.00,6.00,136,2025-01-17,首页,商品详情页,1106,12.30
17,wireless,1.00,7.00,115,2025-01-17,首页,订阅页,1106,10.40
17,wireless,1.00,8.00,132,2025-01-17,首页,直播页,1106,11.93
17,wireless,1.00,9.00,115,2025-01-17,首页,购物车,1106,10.40
17,wireless,1.00,10.00,133,2025-01-17,首页,结算页,1106,12.03
17,wireless,2.00,1.00,122,2025-01-17,活动页,首页,1149,10.62
17,wireless,2.00,3.00,113,2025-01-17,活动页,分类页,1149,9.83
17,wireless,2.00,4.00,130,2025-01-17,活动页,宝贝页,1149,11.31
17,wireless,2.00,5.00,133,2025-01-17,活动页,新品页,1149,11.58
17,wireless,2.00,6.00,126,2025-01-17,活动页,商品详情页,1149,10.97
17,wireless,2.00,7.00,112,2025-01-17,活动页,订阅页,1149,9.75
17,wireless,2.00,8.00,136,2025-01-17,活动页,直播页,1149,11.84
17,wireless,2.00,9.00,136,2025-01-17,活动页,购物车,1149,11.84
17,wireless,2.00,10.00,141,2025-01-17,活动页,结算页,1149,12.27
17,wireless,3.00,1.00,133,2025-01-17,分类页,首页,1159,11.48
17,wireless,3.00,2.00,127,2025-01-17,分类页,活动页,1159,10.96
17,wireless,3.00,4.00,121,2025-01-17,分类页,宝贝页,1159,10.44
17,wireless,3.00,5.00,155,2025-01-17,分类页,新品页,1159,13.37
17,wireless,3.00,6.00,122,2025-01-17,分类页,商品详情页,1159,10.53
17,wireless,3.00,7.00,120,2025-01-17,分类页,订阅页,1159,10.35
17,wireless,3.00,8.00,142,2025-01-17,分类页,直播页,1159,12.25
17,wireless,3.00,9.00,118,2025-01-17,分类页,购物车,1159,10.18
17,wireless,3.00,10.00,121,2025-01-17,分类页,结算页,1159,10.44
17,wireless,4.00,1.00,137,2025-01-17,宝贝页,首页,1153,11.88
17,wireless,4.00,2.00,119,2025-01-17,宝贝页,活动页,1153,10.32
17,wireless,4.00,3.00,127,2025-01-17,宝贝页,分类页,1153,11.01
17,wireless,4.00,5.00,135,2025-01-17,宝贝页,新品页,1153,11.71
17,wireless,4.00,6.00,124,2025-01-17,宝贝页,商品详情页,1153,10.75
17,wireless,4.00,7.00,144,2025-01-17,宝贝页,订阅页,1153,12.49
17,wireless,4.00,8.00,129,2025-01-17,宝贝页,直播页,1153,11.19
17,wireless,4.00,9.00,129,2025-01-17,宝贝页,购物车,1153,11.19
17,wireless,4.00,10.00,109,2025-01-17,宝贝页,结算页,1153,9.45
17,wireless,5.00,1.00,137,2025-01-17,新品页,首页,1222,11.21
17,wireless,5.00,2.00,127,2025-01-17,新品页,活动页,1222,10.39
17,wireless,5.00,3.00,155,2025-01-17,新品页,分类页,1222,12.68
17,wireless,5.00,4.00,137,2025-01-17,新品页,宝贝页,1222,11.21
17,wireless,5.00,6.00,138,2025-01-17,新品页,商品详情页,1222,11.29
17,wireless,5.00,7.00,161,2025-01-17,新品页,订阅页,1222,13.18
17,wireless,5.00,8.00,120,2025-01-17,新品页,直播页,1222,9.82
17,wireless,5.00,9.00,120,2025-01-17,新品页,购物车,1222,9.82
17,wireless,5.00,10.00,127,2025-01-17,新品页,结算页,1222,10.39
17,wireless,6.00,1.00,139,2025-01-17,商品详情页,首页,1181,11.77
17,wireless,6.00,2.00,129,2025-01-17,商品详情页,活动页,1181,10.92
17,wireless,6.00,3.00,145,2025-01-17,商品详情页,分类页,1181,12.28
17,wireless,6.00,4.00,126,2025-01-17,商品详情页,宝贝页,1181,10.67
17,wireless,6.00,5.00,134,2025-01-17,商品详情页,新品页,1181,11.35
17,wireless,6.00,7.00,133,2025-01-17,商品详情页,订阅页,1181,11.26
17,wireless,6.00,8.00,127,2025-01-17,商品详情页,直播页,1181,10.75
17,wireless,6.00,9.00,126,2025-01-17,商品详情页,购物车,1181,10.67
17,wireless,6.00,10.00,122,2025-01-17,商品详情页,结算页,1181,10.33
17,wireless,7.00,1.00,143,2025-01-17,订阅页,首页,1201,11.91
17,wireless,7.00,2.00,121,2025-01-17,订阅页,活动页,1201,10.07
17,wireless,7.00,3.00,128,2025-01-17,订阅页,分类页,1201,10.66
17,wireless,7.00,4.00,121,2025-01-17,订阅页,宝贝页,1201,10.07
17,wireless,7.00,5.00,144,2025-01-17,订阅页,新品页,1201,11.99
17,wireless,7.00,6.00,149,2025-01-17,订阅页,商品详情页,1201,12.41
17,wireless,7.00,8.00,123,2025-01-17,订阅页,直播页,1201,10.24
17,wireless,7.00,9.00,156,2025-01-17,订阅页,购物车,1201,12.99
17,wireless,7.00,10.00,116,2025-01-17,订阅页,结算页,1201,9.66
17,wireless,8.00,1.00,128,2025-01-17,直播页,首页,1206,10.61
17,wireless,8.00,2.00,145,2025-01-17,直播页,活动页,1206,12.02
17,wireless,8.00,3.00,137,2025-01-17,直播页,分类页,1206,11.36
17,wireless,8.00,4.00,143,2025-01-17,直播页,宝贝页,1206,11.86
17,wireless,8.00,5.00,125,2025-01-17,直播页,新品页,1206,10.36
17,wireless,8.00,6.00,127,2025-01-17,直播页,商品详情页,1206,10.53
17,wireless,8.00,7.00,133,2025-01-17,直播页,订阅页,1206,11.03
17,wireless,8.00,9.00,128,2025-01-17,直播页,购物车,1206,10.61
17,wireless,8.00,10.00,140,2025-01-17,直播页,结算页,1206,11.61
17,wireless,9.00,1.00,115,2025-01-17,购物车,首页,1127,10.20
17,wireless,9.00,2.00,127,2025-01-17,购物车,活动页,1127,11.27
17,wireless,9.00,3.00,119,2025-01-17,购物车,分类页,1127,10.56
17,wireless,9.00,4.00,141,2025-01-17,购物车,宝贝页,1127,12.51
17,wireless,9.00,5.00,125,2025-01-17,购物车,新品页,1127,11.09
17,wireless,9.00,6.00,118,2025-01-17,购物车,商品详情页,1127,10.47
17,wireless,9.00,7.00,127,2025-01-17,购物车,订阅页,1127,11.27
17,wireless,9.00,8.00,131,2025-01-17,购物车,直播页,1127,11.62
17,wireless,9.00,10.00,124,2025-01-17,购物车,结算页,1127,11.00
17,wireless,10.00,1.00,131,2025-01-17,结算页,首页,1227,10.68
17,wireless,10.00,2.00,135,2025-01-17,结算页,活动页,1227,11.00
17,wireless,10.00,3.00,139,2025-01-17,结算页,分类页,1227,11.33
17,wireless,10.00,4.00,131,2025-01-17,结算页,宝贝页,1227,10.68
17,wireless,10.00,5.00,170,2025-01-17,结算页,新品页,1227,13.85
17,wireless,10.00,6.00,124,2025-01-17,结算页,商品详情页,1227,10.11
17,wireless,10.00,7.00,119,2025-01-17,结算页,订阅页,1227,9.70
17,wireless,10.00,8.00,129,2025-01-17,结算页,直播页,1227,10.51
17,wireless,10.00,9.00,149,2025-01-17,结算页,购物车,1227,12.14
18,pc,1.00,2.00,56,2025-01-18,首页,活动页,483,11.59
18,pc,1.00,3.00,62,2025-01-18,首页,分类页,483,12.84
18,pc,1.00,4.00,51,2025-01-18,首页,宝贝页,483,10.56
18,pc,1.00,5.00,70,2025-01-18,首页,新品页,483,14.49
18,pc,1.00,6.00,55,2025-01-18,首页,商品详情页,483,11.39
18,pc,1.00,7.00,39,2025-01-18,首页,订阅页,483,8.07
18,pc,1.00,8.00,46,2025-01-18,首页,直播页,483,9.52
18,pc,1.00,9.00,52,2025-01-18,首页,购物车,483,10.77
18,pc,1.00,10.00,52,2025-01-18,首页,结算页,483,10.77
18,pc,2.00,1.00,54,2025-01-18,活动页,首页,483,11.18
18,pc,2.00,3.00,50,2025-01-18,活动页,分类页,483,10.35
18,pc,2.00,4.00,55,2025-01-18,活动页,宝贝页,483,11.39
18,pc,2.00,5.00,45,2025-01-18,活动页,新品页,483,9.32
18,pc,2.00,6.00,57,2025-01-18,活动页,商品详情页,483,11.80
18,pc,2.00,7.00,59,2025-01-18,活动页,订阅页,483,12.22
18,pc,2.00,8.00,53,2025-01-18,活动页,直播页,483,10.97
18,pc,2.00,9.00,58,2025-01-18,活动页,购物车,483,12.01
18,pc,2.00,10.00,52,2025-01-18,活动页,结算页,483,10.77
18,pc,3.00,1.00,70,2025-01-18,分类页,首页,522,13.41
18,pc,3.00,2.00,57,2025-01-18,分类页,活动页,522,10.92
18,pc,3.00,4.00,61,2025-01-18,分类页,宝贝页,522,11.69
18,pc,3.00,5.00,50,2025-01-18,分类页,新品页,522,9.58
18,pc,3.00,6.00,52,2025-01-18,分类页,商品详情页,522,9.96
18,pc,3.00,7.00,56,2025-01-18,分类页,订阅页,522,10.73
18,pc,3.00,8.00,65,2025-01-18,分类页,直播页,522,12.45
18,pc,3.00,9.00,56,2025-01-18,分类页,购物车,522,10.73
18,pc,3.00,10.00,55,2025-01-18,分类页,结算页,522,10.54
18,pc,4.00,1.00,62,2025-01-18,宝贝页,首页,469,13.22
18,pc,4.00,2.00,44,2025-01-18,宝贝页,活动页,469,9.38
18,pc,4.00,3.00,57,2025-01-18,宝贝页,分类页,469,12.15
18,pc,4.00,5.00,54,2025-01-18,宝贝页,新品页,469,11.51
18,pc,4.00,6.00,58,2025-01-18,宝贝页,商品详情页,469,12.37
18,pc,4.00,7.00,44,2025-01-18,宝贝页,订阅页,469,9.38
18,pc,4.00,8.00,42,2025-01-18,宝贝页,直播页,469,8.96
18,pc,4.00,9.00,63,2025-01-18,宝贝页,购物车,469,13.43
18,pc,4.00,10.00,45,2025-01-18,宝贝页,结算页,469,9.59
18,pc,5.00,1.00,55,2025-01-18,新品页,首页,482,11.41
18,pc,5.00,2.00,52,2025-01-18,新品页,活动页,482,10.79
18,pc,5.00,3.00,60,2025-01-18,新品页,分类页,482,12.45
18,pc,5.00,4.00,62,2025-01-18,新品页,宝贝页,482,12.86
18,pc,5.00,6.00,49,2025-01-18,新品页,商品详情页,482,10.17
18,pc,5.00,7.00,42,2025-01-18,新品页,订阅页,482,8.71
18,pc,5.00,8.00,47,2025-01-18,新品页,直播页,482,9.75
18,pc,5.00,9.00,63,2025-01-18,新品页,购物车,482,13.07
18,pc,5.00,10.00,52,2025-01-18,新品页,结算页,482,10.79
18,pc,6.00,1.00,73,2025-01-18,商品详情页,首页,535,13.64
18,pc,6.00,2.00,68,2025-01-18,商品详情页,活动页,535,12.71
18,pc,6.00,3.00,42,2025-01-18,商品详情页,分类页,535,7.85
